0.0688	0.0689	0.0673	0.0688	0.0008	0.0727	0.0693	0.1317	0.0727	0.0009	0.0009	0.0009	0.0041	0.0041	0.0002	0.0676	0.0041	0.0041	0.0002	0.0002	0.0002	
0.0708	0.0709	0.0692	0.0708	0.0007	0.0748	0.0713	0.1353	0.0748	0.0009	0.0009	0.0009	0.0042	0.0042	0.0002	0.0695	0.0042	0.0042	0.0002	0.0002	0.0002	
0.0726	0.0727	0.0708	0.0726	0.0007	0.0766	0.0731	0.1383	0.0766	0.0010	0.0010	0.0010	0.0043	0.0043	0.0002	0.0712	0.0043	0.0043	0.0002	0.0002	0.0002	
0.0742	0.0743	0.0723	0.0742	0.0007	0.0782	0.0747	0.1410	0.0782	0.0010	0.0010	0.0010	0.0044	0.0044	0.0002	0.0726	0.0044	0.0044	0.0002	0.0002	0.0002	
0.0755	0.0756	0.0735	0.0755	0.0007	0.0797	0.0761	0.1434	0.0797	0.0010	0.0010	0.0010	0.0045	0.0045	0.0002	0.0739	0.0045	0.0045	0.0002	0.0002	0.0002	
0.0767	0.0769	0.0747	0.0767	0.0007	0.0810	0.0773	0.1454	0.0810	0.0010	0.0010	0.0010	0.0045	0.0045	0.0002	0.0751	0.0045	0.0045	0.0002	0.0002	0.0002	
0.0778	0.0779	0.0756	0.0778	0.0007	0.0821	0.0784	0.1472	0.0821	0.0010	0.0010	0.0010	0.0046	0.0046	0.0002	0.0761	0.0046	0.0046	0.0002	0.0002	0.0002	
0.0788	0.0789	0.0765	0.0788	0.0007	0.0831	0.0794	0.1488	0.0831	0.0011	0.0011	0.0011	0.0046	0.0046	0.0002	0.0770	0.0046	0.0046	0.0002	0.0002	0.0002	
0.0796	0.0797	0.0773	0.0796	0.0007	0.0839	0.0803	0.1502	0.0839	0.0011	0.0011	0.0011	0.0047	0.0047	0.0002	0.0778	0.0047	0.0047	0.0002	0.0002	0.0002	
0.0803	0.0805	0.0779	0.0803	0.0007	0.0847	0.0810	0.1514	0.0847	0.0011	0.0011	0.0011	0.0047	0.0047	0.0002	0.0785	0.0047	0.0047	0.0002	0.0002	0.0002	
0.0810	0.0811	0.0785	0.0810	0.0007	0.0854	0.0817	0.1524	0.0854	0.0011	0.0011	0.0011	0.0047	0.0047	0.0002	0.0791	0.0047	0.0047	0.0002	0.0002	0.0002	
